Q9SD09	-1.011072269	Q9ZVH7
Q9SD05	-1.172085082	Q9ZVH4
Q9SCV8	-1.040631813	Q9ZVH3
Q9SCS6	-1.592538496	Q9ZVG8
Q9SCM6	-1.422031452	Q9ZVG6
Q9SB52	-1.176245244	Q9ZVF7
Q9SAH7	-1.553057896	Q9ZVF6
Q9SA36	-1.538908561	Q9ZVF4
Q9S7L5	-2.230007184	Q9ZVF1
Q9S790	-1.501233492	Q9ZVE7
Q9MBG5	-2.527461193	Q9ZVE0
Q9M815	-1.520615498	Q9ZVD5
Q9M5J8	-1.599226945	Q9ZVD2
Q9M021	-1.112411174	Q9ZVD1
Q9LZM2	-1.643206148	Q9ZVD0
Q9LY93	-1.408541351	Q9ZVC9
Q9LY48	-2.334395082	Q9ZVC7
Q9LXM2	-1.545065606	Q9ZVC6
Q9LX93	-1.128036037	Q9ZVC3
Q9LVR5	-1.089576518	Q9ZVC2
Q9LVA3	-1.917291163	Q9ZVC0
Q9LTT7	-2.343231485	Q9ZVB9
Q9LTM1	-1.172605778	Q9ZVB8
Q9LTH3	-1.606535195	Q9ZVB6
Q9LTC4	-2.173149229	Q9ZVB5
Q9LS03	-1.320482376	Q9ZVA5
Q9LS02	-1.069599357	Q9ZVA4
Q9LRV8	-2.006175488	Q9ZVA2
Q9LRJ9	-1.259909227	Q9ZVA1
Q9LRA9	-1.044956411	Q9ZV93
Q9LQS1	-1.562610215	Q9ZV88
Q9LPU5	-1.20819774	Q9ZV87
Q9LPK5	-1.696192075	Q9ZV85
Q9LPG4	-6.301796613	Q9ZV71
Q9LND1	-1.337789381	Q9ZV66
Q9LN60	-1.118954298	Q9ZV57
Q9LMK8	-1.066300681	Q9ZV56
Q9LMK6	-1.373685811	Q9ZV53
Q9LJ86	-1.885193824	Q9ZV52
Q9LIE6	-1.01207555	Q9ZV51
Q9LFH0	-1.868205832	Q9ZV49
Q9LEW3	-1.148195869	Q9ZV48
Q9LDT0	-1.088790001	Q9ZV45
Q9FYC4	-1.548394953	Q9ZV43
Q9FVT9	-2.108538116	Q9ZV42
Q9FTA0	-1.141025302	Q9ZV36
Q9FNL7	-1.291934407	Q9ZV34
Q9FMX6	-1.634949062	Q9ZV27
Q9FMS6	-1.172279637	Q9ZV25
Q9FMA0	-1.024265474	Q9ZV24
Q9FLI0	-1.07503958	Q9ZV19
Q9FKG1	-1.803967369	Q9ZV18
Q9FI79	-1.170465364	Q9ZV07
Q9FI23	-2.846687846	Q9ZV06
Q9FI17	-1.458103953	Q9ZV05
Q9FG65	-1.140639988	Q9ZUZ6
Q9FFF6	-1.424218276	Q9ZUZ3
Q9FE29	-1.80938137	Q9ZUZ2
Q9CAS1	-1.493620461	Q9ZUZ0
Q9C9T2	-1.116764351	Q9ZUY6
Q9C9N5	-1.114233517	Q9ZUY4
Q9C9H7	-1.029289912	Q9ZUY3
Q9C9C2	-1.463377873	Q9ZUY1
Q9C938	-1.229970802	Q9ZUX8
Q9C932	-1.605955879	Q9ZUX7
Q9C7U1	-1.304507669	Q9ZUX5
Q9C6M5	-1.039692543	Q9ZUX4
Q9C6L0	-1.59142959	Q9ZUX1
Q9C6F2	-2.384445701	Q9ZUX0
Q9C5T3	-1.673744799	Q9ZUW8
Q9C5S8	-1.123280421	Q9ZUW3
Q9C515	-1.478314103	Q9ZUV6
Q94K76	-1.139368908	Q9ZUV4
Q94K59	-1.114591061	Q9ZUV3
Q94JR6	-3.314466993	Q9ZUV0
Q94AT2	-1.254530324	Q9ZUU9
Q93Z81	-2.216232255	Q9ZUU7
Q93Z27	-1.237659424	Q9ZUU4
Q93VG3	-1.234743815	Q9ZUU3
Q8VZG2	-1.190918504	Q9ZUU2
Q8VZ91	-1.825020069	Q9ZUU1
Q8VYY6	-1.524253959	Q9ZUT9
Q8VY90	-1.847972915	Q9ZUT8
Q8VWJ2	-1.690523383	Q9ZUT5
Q8S8K3	-1.094329738	Q9ZUT4
Q8S8E3	-1.046507999	Q9ZUT3
Q8RY74	-1.259119521	Q9ZUT2
Q8RUI1	-1.877627107	Q9ZUS6
Q8LGJ5	-1.139195727	Q9ZUS1
Q8LGA5	-2.341710463	Q9ZUR7
Q8LD98	-1.669855857	Q9ZUQ6
Q8L9T5	-1.209722214	Q9ZUP4
Q8L7S1	-1.180790172	Q9ZUP3
Q8L7R1	-1.023727308	Q9ZUP2
Q8L5A7	-1.226193581	Q9ZUN9
Q8L3R2	-2.373561794	Q9ZUN8
Q8H113	-1.609673905	Q9ZUN5
Q8GY54	-1.088859344	Q9ZUN4
Q8GXN2	-2.253082013	Q9ZUN3
Q84P26	-1.373205119	Q9ZUM9
Q6XPT5	-1.92529272	Q9ZUM8
Q6NQA8	-1.108807081	Q9ZUM2
Q6DBD5	-2.067099409	Q9ZUM1
Q67ZU1	-2.100941964	Q9ZUM0
Q5BPM7	-1.193004562	Q9ZUL7
Q570U1	-2.73825615	Q9ZUL5
Q56XB0	-1.16176576	Q9ZUL4
Q501G7	-1.906372834	Q9ZUL3
Q501E6	-1.466331506	Q9ZUL1
Q4V3D6	-2.529998352	Q9ZUK9
Q43387	-1.248880108	Q9ZUK6
Q42328	-1.664006425	Q9ZUK3
Q3ED96	-1.399936374	Q9ZUJ5
Q3E9C8	-1.229917078	Q9ZUJ3
Q39176	-1.296254355	Q9ZUJ2
Q39091	-1.149866721	Q9ZUI7
Q38907	-1.769083541	Q9ZUI6
Q38857	-1.083685113	Q9ZUI4
Q29Q72	-1.441677365	Q9ZUI1
Q1G3G9	-1.913971664	Q9ZUH8
Q147N7	-1.431662261	Q9ZUH5
Q0WNN8	-1.227236745	Q9ZUH3
Q0PW40	-1.612579059	Q9ZUH1
Q07488	-1.671730614	Q9ZUH0
Q02972	-2.060535036	Q9ZUG9
P93017	-1.801267242	Q9ZUF6
P92983	-1.150813457	Q9ZUF4
P46422	-1.348450159	Q9ZUE9
P43082	-1.015395669	Q9ZUE1
P42813	-2.813295399	Q9ZUC4
P33157	-2.060927341	Q9ZUC2
P33154	-1.839033256	Q9ZUC1
P25853	-3.264706209	Q9ZUC0
O82200	-1.953184634	Q9ZUB7
O82122	-1.580971306	Q9ZUB2
O81906	-1.373208214	Q9ZUB1
O81297	-1.951637522	Q9ZUA3
O80582	-2.144724851	Q9ZUA2
O80449	-2.973602721	Q9ZUA0
O80341	-1.460665725	Q9ZU99
O80337	-1.422493105	Q9ZU97
O64757	-1.156404233	Q9ZU96
O49643	-1.194127745	Q9ZU95
O48849	-1.560584363	Q9ZU93
O48723	-1.907231433	Q9ZU92
O24603	-1.742079361	Q9ZU90
O22921	-1.085619504	Q9ZU88
O22893	-1.373224971	Q9ZU86
O22527	-1.012293023	Q9ZU79
O04551	-1.245048803	Q9ZU75
F4KFR6	-1.678712505	Q9ZU72
F4K470	-1.318747001	Q9ZU67
F4K2R7	-1.51766996	Q9ZU66
F4JZM1	-1.763470145	Q9ZU52
F4JQT1	-1.786880602	Q9ZU50
F4JPT7	-1.518196283	Q9ZU48
F4JJT0	-1.001404453	Q9ZU46
F4JJE8	-3.605904019	Q9ZU41
F4JD33	-1.052889151	Q9ZU40
F4J7T9	-1.660755593	Q9ZU38
F4IYS4	-1.015887069	Q9ZU35
F4IUL5	-1.320723618	Q9ZU34
F4ISS7	-1.340157239	Q9ZU32
F4IPR3	-1.108908126	Q9ZU29
F4INV5	-1.184807605	Q9ZU27
F4IN69	-2.036697091	Q9ZU23
F4IME8	-1.109838331	Q9ZU12
F4IJ45	-1.043103215	Q9ZU07
F4ID86	-1.104438757	Q9ZTZ7
F4IB99	-1.382889748	Q9ZTX9
F4IB60	-1.502467123	Q9ZTX8
F4I9S3	-1.363657624	Q9ZTP3
F4HW72	-1.09226946	Q9ZTA3
F4HVG2	-1.148434733	Q9ZT98
F4HUH6	-1.244087566	Q9ZT96
F4HRI2	-1.350121916	Q9ZT92
F4HQT8	-1.180909838	Q9ZT91
C0LGG6	-1.54550065	Q9ZT87
C0LGG3	-2.049335651	Q9ZT82
B9DHH5	-1.283337876	Q9ZT78
B9DG91	-1.770691387	Q9ZT73
B4F7R5	-3.19243131	Q9ZT72
B3H7G1	-1.135364382	Q9ZT71
B3H5J6	-1.406217794	Q9ZT50
B3H593	-1.818050519	Q9ZT49
B3DNP2	-1.355543221	Q9ZT42
A8MRI9	-1.756823993	Q9ZT16
A8MR18	-1.094020177	Q9ZSZ8
A8MQJ6	-1.296844473	Q9ZSY8
A4FVP2	-2.623189093	Q9ZST4
		Q9ZSS6
		Q9ZSP5
		Q9ZSM8
		Q9ZSL6
		Q9ZSK3
		Q9ZSK2
		Q9ZSK1
		Q9ZSJ7
		Q9ZSJ0
		Q9ZSI9
		Q9ZSI6
		Q9ZSI4
		Q9ZSI0
		Q9ZSH7
		Q9ZSD4
		Q9ZSB9
		Q9ZSB8
		Q9ZSB5
		Q9ZSA8
		Q9ZSA4
		Q9ZSA2
		Q9ZS97
		Q9ZS88
		Q9ZRZ8
		Q9ZRW8
		Q9ZRV4
		Q9ZRT5
		Q9ZRT1
		Q9ZRP7
		Q9ZRF9
		Q9ZRE2
		Q9ZRA2
		Q9ZR72
		Q9ZR37
		Q9ZR13
		Q9ZR12
		Q9ZR07
		Q9ZR04
		Q9ZR03
		Q9ZQZ9
		Q9ZQZ8
		Q9ZQZ7
		Q9ZQY6
		Q9ZQX8
		Q9ZQX6
		Q9ZQX4
		Q9ZQX3
		Q9ZQR8
		Q9ZQR5
		Q9ZQQ9
		Q9ZQQ1
		Q9ZQQ0
		Q9ZQP7
		Q9ZQP3
		Q9ZQP2
		Q9ZQP1
		Q9ZQN9
		Q9ZQN8
		Q9ZQI9
		Q9ZQI8
		Q9ZQI7
		Q9ZQI3
		Q9ZQH7
		Q9ZQH3
		Q9ZQH2
		Q9ZQH1
		Q9ZQH0
		Q9ZQG9
		Q9ZQG8
		Q9ZQF9
		Q9ZQF5
		Q9ZQF1
		Q9ZQE6
		Q9ZQE5
		Q9ZQD8
		Q9ZQC8
		Q9ZQC7
		Q9ZQC6
		Q9ZQC5
		Q9ZQC0
		Q9ZQB9
		Q9ZQA8
		Q9ZQA1
		Q9ZQ99
		Q9ZQ97
		Q9ZQ95
		Q9ZQ94
		Q9ZQ91
		Q9ZQ89
		Q9ZQ87
		Q9ZQ85
		Q9ZQ83
		Q9ZQ81
		Q9ZQ80
		Q9ZQ78
		Q9ZQ75
		Q9ZQ74
		Q9ZQ71
		Q9ZQ69
		Q9ZQ47
		Q9ZQ46
		Q9ZQ45
		Q9ZQ38
		Q9ZQ31
		Q9ZQ26
		Q9ZQ24
		Q9ZQ19
		Q9ZQ18
		Q9ZQ12
		Q9ZPZ4
		Q9ZPZ0
		Q9ZPY9
		Q9ZPY8
		Q9ZPY7
		Q9ZPY6
		Q9ZPY5
		Q9ZPY2
		Q9ZPY1
		Q9ZPY0
		Q9ZPX9
		Q9ZPX8
		Q9ZPX5
		Q9ZPX2
		Q9ZPX0
		Q9ZPW7
		Q9ZPW5
		Q9ZPW2
		Q9ZPV9
		Q9ZPV8
		Q9ZPV7
		Q9ZPS7
		Q9ZPS3
		Q9ZPR4
		Q9ZPR1
		Q9ZPR0
		Q9ZPQ8
		Q9ZPQ3
		Q9ZPJ8
		Q9ZPI6
		Q9ZPI5
		Q9ZPI1
		Q9ZPH9
		Q9ZPH2
		Q9ZPF5
		Q9ZPE9
		Q9ZPE7
		Q9ZPE4
		Q9ZP59
		Q9ZP54
		Q9ZP16
		Q9ZP06
		Q9ZNZ7
		Q9ZNX9
		Q9ZNW0
		Q9ZNV9
		Q9ZNV8
		Q9ZNV4
		Q9ZNU9
		Q9ZNU8
		Q9ZNU5
		Q9ZNU3
		Q9ZNU2
		Q9ZNT7
		Q9ZNT1
		Q9ZNT0
		Q9ZNS6
		Q9ZNS2
		Q9ZNS0
		Q9ZNR6
		Q9ZNR0
		Q9ZNQ8
		Q9ZNQ7
		Q9ZNQ5
		Q9XQC7
		Q9XJ36
		Q9XJ35
		Q9XJ27
		Q9XIW0
		Q9XIS1
		Q9XIR9
		Q9XIR1
		Q9XIR0
		Q9XIQ7
		Q9XIQ1
		Q9XIP8
		Q9XIP7
		Q9XIN8
		Q9XIN6
		Q9XIN3
		Q9XIM8
		Q9XIM7
		Q9XIM6
		Q9XIM2
		Q9XIM0
		Q9XIL9
		Q9XIL6
		Q9XIL5
		Q9XIK6
		Q9XIK4
		Q9XIK3
		Q9XIK0
		Q9XIJ5
		Q9XIJ0
		Q9XII1
		Q9XIG2
		Q9XIG1
		Q9XIF8
		Q9XIF7
		Q9XIF2
		Q9XIE6
		Q9XIE4
		Q9XIE3
		Q9XIE2
		Q9XIE0
		Q9XID9
		Q9XID7
		Q9XID3
		Q9XID1
		Q9XID0
		Q9XIC7
		Q9XIC5
		Q9XIC4
		Q9XIB8
		Q9XIB7
		Q9XIB6
		Q9XIB5
		Q9XIB3
		Q9XIB2
		Q9XIA9
		Q9XIA7
		Q9XIA6
		Q9XIA4
		Q9XIA2
		Q9XI99
		Q9XI98
		Q9XI94
		Q9XI93
		Q9XI91
		Q9XI90
		Q9XI89
		Q9XI87
		Q9XI84
		Q9XI82
		Q9XI76
		Q9XI75
		Q9XI74
		Q9XI68
		Q9XI67
		Q9XI60
		Q9XI57
		Q9XI55
		Q9XI47
		Q9XI46
		Q9XI45
		Q9XI42
		Q9XI36
		Q9XI32
		Q9XI29
		Q9XI28
		Q9XI22
		Q9XI21
		Q9XI20
		Q9XI19
		Q9XI12
		Q9XI11
		Q9XI10
		Q9XI07
		Q9XI05
		Q9XI02
		Q9XI00
		Q9XHZ8
		Q9XHZ7
		Q9XHZ3
		Q9XH75
		Q9XH48
		Q9XGZ9
		Q9XGZ8
		Q9XGZ3
		Q9XGZ2
		Q9XGZ0
		Q9XGY4
		Q9XGX9
		Q9XGX0
		Q9XGW1
		Q9XGU0
		Q9XGR4
		Q9XGN1
		Q9XGM8
		Q9XGM3
		Q9XGM2
		Q9XFT3
		Q9XFS7
		Q9XFR6
		Q9XFI1
		Q9XFH9
		Q9XFH8
		Q9XFH4
		Q9XFD1
		Q9XFB1
		Q9XFB0
		Q9XF92
		Q9XF91
		Q9XF89
		Q9XF88
		Q9XF87
		Q9XF57
		Q9XF50
		Q9XF43
		Q9XES1
		Q9XER9
		Q9XEF2
		Q9XEF0
		Q9XEE6
		Q9XEE4
		Q9XED8
		Q9XEC6
		Q9XEC4
		Q9XEB5
		Q9XEA1
		Q9XEA0
		Q9XE98
		Q9T0P4
		Q9T0L2
		Q9T0K8
		Q9T0K7
		Q9T0K5
		Q9T0K4
		Q9T0J3
		Q9T0J2
		Q9T0I9
		Q9T0I8
		Q9T0I5
		Q9T0H6
		Q9T0H4
		Q9T0H2
		Q9T0H1
		Q9T0G7
		Q9T0G2
		Q9T0G1
		Q9T0F7
		Q9T0F4
		Q9T0E8
		Q9T0D6
		Q9T0D3
		Q9T0D0
		Q9T0B9
		Q9T0A6
		Q9T0A4
		Q9T0A3
		Q9T0A2
		Q9T0A0
		Q9T096
		Q9T095
		Q9T093
		Q9T090
		Q9T081
		Q9T080
		Q9T076
		Q9T075
		Q9T069
		Q9T068
		Q9T062
		Q9T058
		Q9T053
		Q9T052
		Q9T051
		Q9T042
		Q9T041
		Q9T038
		Q9T037
		Q9T034
		Q9T033
		Q9T031
		Q9T030
		Q9T028
		Q9T024
		Q9T023
		Q9T017
		Q9T014
		Q9T012
		Q9T003
		Q9SZZ8
		Q9SZZ6
		Q9SZZ4
		Q9SZY7
		Q9SZY5
		Q9SZY4
		Q9SZX9
		Q9SZW7
		Q9SZW6
		Q9SZW4
		Q9SZW3
		Q9SZV5
		Q9SZV4
		Q9SZV3
		Q9SZV2
		Q9SZV0
		Q9SZU7
		Q9SZU4
		Q9SZU1
		Q9SZT8
		Q9SZT7
		Q9SZT4
		Q9SZR6
		Q9SZR5
		Q9SZR3
		Q9SZR1
		Q9SZR0
		Q9SZQ8
		Q9SZQ5
		Q9SZQ2
		Q9SZP6
		Q9SZP4
		Q9SZP1
		Q9SZN7
		Q9SZN1
		Q9SZM3
		Q9SZM1
		Q9SZL8
		Q9SZL7
		Q9SZL6
		Q9SZL5
		Q9SZK4
		Q9SZK1
		Q9SZJ5
		Q9SZJ2
		Q9SZI9
		Q9SZI6
		Q9SZI4
		Q9SZI2
		Q9SZI0
		Q9SZH4
		Q9SZH0
		Q9SZG0
		Q9SZF8
		Q9SZF7
		Q9SZF3
		Q9SZE9
		Q9SZE8
		Q9SZE4
		Q9SZE2
		Q9SZE1
		Q9SZE0
		Q9SZD6
		Q9SZD5
		Q9SZD4
		Q9SZD3
		Q9SZD2
		Q9SZD1
		Q9SZB9
		Q9SZB7
		Q9SZB2
		Q9SZA4
		Q9SZA3
		Q9SZ98
		Q9SZ96
		Q9SZ92
		Q9SZ91
		Q9SZ83
		Q9SZ77
		Q9SZ69
		Q9SZ66
		Q9SZ65
		Q9SZ63
		Q9SZ58
		Q9SZ56
		Q9SZ54
		Q9SZ53
		Q9SZ52
		Q9SZ51
		Q9SZ44
		Q9SZ42
		Q9SZ41
		Q9SZ34
		Q9SZ30
		Q9SZ21
		Q9SZ15
		Q9SZ13
		Q9SZ11
		Q9SZ10
		Q9SZ05
		Q9SYZ9
		Q9SYZ4
		Q9SYZ0
		Q9SYY4
		Q9SYX2
		Q9SYX1
		Q9SYW8
		Q9SYU4
		Q9SYT0
		Q9SYS6
		Q9SYQ8
		Q9SYQ0
		Q9SYP2
		Q9SYP1
		Q9SYN7
		Q9SYN6
		Q9SYN5
		Q9SYM9
		Q9SYM7
		Q9SYM5
		Q9SYM4
		Q9SYM2
		Q9SYM1
		Q9SYL9
		Q9SYL7
		Q9SYL6
		Q9SYL0
		Q9SYK9
		Q9SYK5
		Q9SYK1
		Q9SYK0
		Q9SYJ3
		Q9SYJ2
		Q9SYI9
		Q9SYI8
		Q9SYI5
		Q9SYH9
		Q9SYH4
		Q9SYH3
		Q9SYH2
		Q9SYH1
		Q9SYH0
		Q9SYG9
		Q9SYG8
		Q9SYG7
		Q9SYG5
		Q9SYG4
		Q9SYG2
		Q9SYG1
		Q9SYE2
		Q9SYD8
		Q9SYD6
		Q9SYB9
		Q9SYB8
		Q9SYB5
		Q9SYB4
		Q9SYB2
		Q9SYB0
		Q9SYA9
		Q9SYA0
		Q9SY97
		Q9SY90
		Q9SY89
		Q9SY88
		Q9SY77
		Q9SY76
		Q9SY75
		Q9SY74
		Q9SY73
		Q9SY70
		Q9SY69
		Q9SY66
		Q9SY65
		Q9SY60
		Q9SY59
		Q9SY57
		Q9SY56
		Q9SY55
		Q9SY38
		Q9SY29
		Q9SY14
		Q9SY09
		Q9SY07
		Q9SY05
		Q9SY03
		Q9SY02
		Q9SY00
		Q9SXZ2
		Q9SXY0
		Q9SXS7
		Q9SXS2
		Q9SXP7
		Q9SXL4
		Q9SXJ7
		Q9SXJ6
		Q9SXH3
		Q9SXE9
		Q9SXE7
		Q9SXE6
		Q9SXE5
		Q9SXE1
		Q9SXD8
		Q9SXD5
		Q9SXD1
		Q9SXC9
		Q9SXC8
		Q9SXC7
		Q9SXC4
		Q9SXC1
		Q9SXC0
		Q9SXB7
		Q9SXA7
		Q9SXA6
		Q9SXA5
		Q9SXA1
		Q9SX99
		Q9SX98
		Q9SX97
		Q9SX96
		Q9SX86
		Q9SX83
		Q9SX80
		Q9SX79
		Q9SX77
		Q9SX76
		Q9SX67
		Q9SX65
		Q9SX62
		Q9SX53
		Q9SX52
		Q9SX45
		Q9SX33
		Q9SX31
		Q9SX29
		Q9SX28
		Q9SX27
		Q9SX25
		Q9SX20
		Q9SWX9
		Q9SWW6
		Q9SWS1
		Q9SWI1
		Q9SWH5
		Q9SWH4
		Q9SWG3
		Q9SWG0
		Q9SWE5
		Q9SWA6
		Q9SW95
		Q9SW67
		Q9SW63
		Q9SW57
		Q9SW55
		Q9SW54
		Q9SW48
		Q9SW44
		Q9SW43
		Q9SW42
		Q9SW40
		Q9SW34
		Q9SW33
		Q9SW27
		Q9SW24
		Q9SW23
		Q9SW21
		Q9SW12
		Q9SW07
		Q9SW05
		Q9SVZ8
		Q9SVZ6
		Q9SVZ0
		Q9SVY5
		Q9SVY1
		Q9SVY0
		Q9SVX8
		Q9SVX5
		Q9SVW8
		Q9SVW7
		Q9SVV6
		Q9SVU5
		Q9SVU4
		Q9SVU0
		Q9SVT8
		Q9SVT5
		Q9SVS7
		Q9SVS3
		Q9SVS1
		Q9SVS0
		Q9SVR1
		Q9SVR0
		Q9SVQ9
		Q9SVQ1
		Q9SVP7
		Q9SVN5
		Q9SVN2
		Q9SVM9
		Q9SVM0
		Q9SVL9
		Q9SVL6
		Q9SVL1
		Q9SVL0
		Q9SVK9
		Q9SVJ9
		Q9SVJ5
		Q9SVH3
		Q9SVH0
		Q9SVG9
		Q9SVG5
		Q9SVG4
		Q9SVG3
		Q9SVG0
		Q9SVF5
		Q9SVF3
		Q9SVF2
		Q9SVE7
		Q9SVE5
		Q9SVD7
		Q9SVD6
		Q9SVD5
		Q9SVD1
		Q9SVD0
		Q9SVC9
		Q9SVC8
		Q9SVC6
		Q9SVC4
		Q9SVC2
		Q9SVB9
		Q9SVB0
		Q9SVA7
		Q9SVA6
		Q9SVA5
		Q9SVA3
		Q9SVA1
		Q9SV98
		Q9SV93
		Q9SV91
		Q9SV88
		Q9SV83
		Q9SV79
		Q9SV72
		Q9SV71
		Q9SV70
		Q9SV69
		Q9SV68
		Q9SV64
		Q9SV55
		Q9SV46
		Q9SV43
		Q9SV41
		Q9SV37
		Q9SV31
		Q9SV28
		Q9SV26
		Q9SV25
		Q9SV23
		Q9SV21
		Q9SV20
		Q9SV19
		Q9SV15
		Q9SV14
		Q9SV13
		Q9SV11
		Q9SV09
		Q9SV07
		Q9SV06
		Q9SV05
		Q9SV00
		Q9SUZ8
		Q9SUZ7
		Q9SUZ4
		Q9SUY2
		Q9SUY0
		Q9SUX0
		Q9SUW7
		Q9SUW6
		Q9SUW4
		Q9SUW3
		Q9SUW2
		Q9SUW1
		Q9SUV2
		Q9SUV1
		Q9SUU7
		Q9SUU5
		Q9SUU4
		Q9SUT9
		Q9SUT5
		Q9SUT4
		Q9SUT2
		Q9SUT1
		Q9SUS9
		Q9SUS5
		Q9SUS4
		Q9SUS3
		Q9SUS1
		Q9SUR9
		Q9SUR6
		Q9SUR3
		Q9SUR0
		Q9SUQ9
		Q9SUQ8
		Q9SUQ4
		Q9SUQ3
		Q9SUQ2
		Q9SUP6
		Q9SUP5
		Q9SUP3
		Q9SUN5
		Q9SUN3
		Q9SUM3
		Q9SUM1
		Q9SUL7
		Q9SUL1
		Q9SUK9
		Q9SUK8
		Q9SUK6
		Q9SUK4
		Q9SUJ1
		Q9SUI7
		Q9SUI6
		Q9SUI5
		Q9SUI4
		Q9SUI2
		Q9SUI0
		Q9SUH8
		Q9SUH6
		Q9SUH5
		Q9SUH1
		Q9SUG8
		Q9SUG7
		Q9SUF9
		Q9SUF6
		Q9SUF1
		Q9SUE9
		Q9SUE8
		Q9SUE7
		Q9SUE3
		Q9SUE0
		Q9SUD8
		Q9SUD4
		Q9SUC9
		Q9SUC6
		Q9SUC5
		Q9SUC4
		Q9SUC0
		Q9SUA3
		Q9SUA1
		Q9SU98
		Q9SU94
		Q9SU93
		Q9SU92
		Q9SU91
		Q9SU89
		Q9SU88
		Q9SU86
		Q9SU83
		Q9SU82
		Q9SU81
		Q9SU79
		Q9SU78
		Q9SU71
		Q9SU70
		Q9SU69
		Q9SU67
		Q9SU63
		Q9SU58
		Q9SU57
		Q9SU56
		Q9SU50
		Q9SU40
		Q9SU36
		Q9SU35
