		Q9NY33
		Q3LXA3
		O95292
		Q86TP1
		Q8TCJ2
		P30491
		P67775
		P55084
		O00186
		Q9BX68
		Q9NXH8
		Q3ZCM7
		Q96FJ2
		S4R3E9
		P53004
		Q9H0P0
		P25398
		Q9H2M9
		P61086
		P62333
		Q6UWL2
		P26640
		Q9UK41
		P11766
		O14617
		P00738
		P09972
		Q99704
		P55060
		Q15075
		P00505
		Q14012
		Q92538
		Q96AG4
		Q04837
		P61978
		Q9ULC5
		Q04759
		P30273
		P36969
		O95182
		P42338
		P14854
		Q13043
		C9J0K6
		P23381
		P42768
		Q9H2G2
		P35573
		P61952
		P05109
		P21912
		P26885
		Q6YHK3
		P08574
		P18031
		P25789
		P49720
		P11177
		P19086
		Q7Z434
		Q9UPU5
		Q99426
		P09488
		Q8IVB4
		P82909
		O00231
		P24534
		Q5T5C0
		Q9UBQ7
		O00116
		P21266
		O95831
		P61019
		P28331
		Q9UKY7
		P43487
		Q9NWZ3
		P11171
		H7BXH2
		P08670
		Q9H6Q3
		Q9Y3F4
		O60268
		P00734
		P47712
		Q92900
		E7EMM4
		P25325
		O15067
		Q9H0E2
		P22059
		P54727
		Q9UL46
		O15357
		Q6ZVM7
		Q96FZ7
		E9PGT1
		P32119
		Q9H8W4
		Q9HC38
		P06730
		Q14152
		P20674
		P55884
		Q8N4L2
		Q8N1Q1
		Q92973
		C9JIF9
		Q12974
		Q96AX2
		Q9ULC4
		Q7Z4W1
		Q9BZ72
		Q15370
		Q15042
		Q32MZ4
		B5MD23
		Q99733
		Q8TAT6
		Q14789
		Q9ULL4
		E9PF32
		P56192
		B1AK13
		H3BUX2
		O75340
		O94804
		Q15382
		Q16539
		A6NFX8
		A6NMQ3
		O15127
		Q9H7M9
		P15498
		Q8IUI8
		Q9H223
		B1ALK7
		P61201
		Q7Z2W4
		Q8NCW5
		B7ZKJ8
		P51809
		P49589
		O14773
		P06132
		P36959
		Q9H425
		Q9UBQ0
		A6NG10
		G3V3H3
		Q8N3D4
		Q86VS8
		P61018
		Q53GQ0
		O43633
		P21281
		Q15836
		Q96KP1
		Q96SB3
		P51153
		Q6DD88
		Q9H479
		Q9Y4G6
		Q8NG06
		Q9P270
		P09525
		Q15008
		Q5VYK3
		Q9NUQ9
		O95260
		P06702
		P11047
		P14550
		Q01970
		Q13404
		A0AVT1
		D6RF35
		P00403
		P18085
		Q9Y265
		O60506
		P53814
		P52306
		O75165
		Q8WXG6
		P01116
		P49257
		P63261
		P07108
		P62805
		P07814
		Q9BT78
		Q96A65
		P23560
		O15173
		P35241
		P49721
		Q07021
		Q8TD19
		P42704
		P06241
		Q99952
		A6NIW2
		O75190
		P01008
		Q5T447
		Q9Y274
		Q86UE4
		Q9Y3A5
		P09960
		Q71U36
		Q06481
		Q14289
		Q8NBM8
		E7EPT4
		P36543
		O75351
		Q9BVJ7
		Q9H4X1
		O94826
		P19634
		P23526
		Q9NVK5
		Q9NUJ1
		O00203
		P01133
		P18859
		Q5VWZ2
		O95865
		P04080
		Q8TD55
		C9JRZ6
		O00232
		O75844
		P07093
		Q07812
		B4DUC8
		P98082
		Q9BRA2
		Q9UHA4
		P05198
		Q63HN8
		Q9UMY4
		P60520
		P02649
		P35998
		Q92835
		P18084
		Q04760
		Q6GMV3
		Q9NVG8
		P28070
		Q14118
		Q9UNH7
		J3KNF4
		O15212
		O43681
		P09496
		P56134
		Q4KMP7
		P41091
		P61077
		Q5QPK2
		P53007
		Q5VZK9
		Q8IWA5
		Q92930
		E9PGT6
		Q8N5J2
		C7C5T7
		Q92625
		B7Z9I1
		F5H365
		P48739
		Q9Y3C8
		Q15185
		P09417
		Q9P1F3
		Q9Y2Q5
		A6PVN5
		O75131
		O95989
		P12081
		Q08722
		Q9Y5M8
		Q9Y6C9
		P07954
		Q8N1G4
		O00154
		P62330
		P62495
		O95834
		P0C0L5
		Q99501
		O43852
		O95571
		Q6ZRY4
		Q92882
		J3KN29
		P53992
		Q7Z478
		O75964
		P23919
		Q14392
		Q9GZY8
		B1AJY7
		P61626
		P51571
		Q9BX67
		A2RRP1
		P03928
		Q16512
		Q96S97
		Q9UHQ4
		P32321
		P58215
		Q15435
		Q5VWC8
		Q9P1Z2
		H7C2Q8
		Q8NFV4
		O75489
		P16278
		P26196
		P14324
		Q86YL5
		Q9Y263
		Q14258
		O75608
		Q00341
		H0YNG3
		P06703
		Q9H0R4
		Q9UBF2
		A2AEA2
		P50225
		Q9UBS4
		O76003
		Q86XR7
		Q8N9U0
		Q9NX76
		Q9Y5X1
		P02794
		Q12904
		Q9UI09
		O60645
		O75531
		P32019
		O95140
		P55809
		P68402
		Q9Y3I0
		Q08209
		Q9BZQ8
		Q9NRL3
		P10316
		P42345
		Q9H4G4
		G3V1R5
		Q13496
		Q99961
		E7ER44
		Q969H8
		P55212
		Q9BZF1
		O75348
		Q16706
		E7EQN5
		Q8N9N7
		Q8WWI5
		O00471
		Q5M775
		Q68D91
		Q8TEW0
		Q5JSP0
		O15498
		Q16401
		Q92556
		Q13617
		Q14162
		Q8IY33
		Q9H910
		P22102
		P47985
		Q7Z7H5
		Q8N699
		P02730
		Q9GZP4
		O60716
		Q9UHV9
		O95169
		Q9Y2B0
		D3YTD1
		O94886
		Q92499
		O75323
		P56385
		Q12907
		F8W930
		O43312
		P49247
		Q9HDC9
		Q99653
		Q9UJ68
		Q9H3K6
		Q9Y6W5
		P26599
		B0QY89
		K7EMR7
		Q14696
		Q7L1W4
		Q9H3P7
		O14964
		P62195
		Q13217
		Q04941
		P49619
		E7EVA0
		O43504
		Q9HBL7
		P32189
		Q14315
		P34897
		B0QZ18
		Q6DU44
		Q9NR28
		O75380
		Q13131
		Q9Y371
		J3QRU1
		Q08379
		Q99969
		Q9P260
		O43242
		P16930
		P62140
		Q9NSD9
		Q99613
		P17812
		P30566
		M0QZR4
		O43678
		O60888
		O94925
		P50454
		Q5T1M5
		P20645
		P53582
		K7ERE1
		Q6IAN0
		Q99417
		Q9H9B4
		Q5W0V3
		B4DER1
		R4GNH3
		P51812
		Q96G23
		Q9UQ16
		B4DZH6
		A1A4S6
		E9PFZ2
		E9PI68
		Q00765
		F8WAE5
		P08648
		P60891
		Q5SW79
		O15084
		O95298
		G3V2U7
		P48637
		Q14157
		E7EM64
		O00629
		O14949
		O95881
		P25098
		P42025
		Q9Y376
		O60925
		P61966
		Q13033
		Q13526
		Q9Y3Q8
		B4E1Z4
		Q6P3X3
		P56377
		Q5TCZ1
		Q96JH7
		P43686
		Q12846
		Q9NUB1
		Q9UMX0
		Q15366
		Q9H7J1
		P35613
		Q03518
		Q9NVI7
		Q9Y6M9
		O96000
		P15374
		Q14232
		Q15208
		Q16775
		K7EJE8
		P29279
		P05387
		A5YKK6
		O95168
		Q96C19
		Q9H8H3
		P00167
		Q96CW1
		Q9NZB2
		Q15771
		Q8N4C8
		O95425
		P19784
		P49841
		P51970
		Q58FF8
		O43583
		Q6UX71
		Q9BRP8
		P29965
		P49189
		P49758
		Q9UNM6
		O00571
		P27986
		Q13618
		Q8NDB2
		Q8TEA8
		Q99878
		Q15363
		Q96A00
		Q9H7C9
		Q8TD16
		Q15121
		O14561
		O94874
		P01042
		P46977
		P56537
		O43772
		O60613
		P05165
		Q9UII2
		P02790
		P06756
		Q15118
		Q6P1M0
		Q9Y5P6
		O43920
		Q9Y2J2
		Q9Y2T2
		Q9HAB8
		Q9Y315
		P43250
		Q9H270
		O00483
		Q15389
		Q9HCU4
		O43617
		P02545
		O14976
		B7Z493
		P13807
		Q96GG9
		Q9Y4G8
		O00743
		P17174
		P50579
		Q9Y6A9
		K7EK35
		P63092
		Q92820
		Q96CS3
		Q9P035
		Q66K74
		P17655
		Q5QPM7
		Q9BZL4
		Q9Y266
		Q99747
		Q9H2U2
		D6RCD0
		O75935
		P04217
		Q16822
		Q6ZUX7
		Q92616
		B7Z5N5
		H7BXD5
		R4GMR5
		P61081
		Q8WVC2
		Q9UPT5
		O94903
		P09110
		P36957
		Q7Z460
		Q8NE71
		Q8TDX7
		Q9Y2R0
		Q6P1N7
		O96011
		Q13107
		Q8TB24
		Q9GZN8
		Q9H3S7
		Q9Y333
		F5GXX5
		Q9NP79
		Q9UHY7
		Q9Y305
		Q9Y3D6
		C9JFE4
		P35625
		F8WDY4
		O15371
		B7ZC38
		P34913
		Q12882
		Q8N573
		Q9BXJ9
		Q9GZT3
		Q6P996
		O95202
		P84085
		Q16718
		Q86X76
		Q93034
		O60229
		O60271
		P31749
		Q12797
		P62312
		Q9H1B5
		Q9Y6A5
		P08134
		Q14166
		Q6PL24
		Q8NBX0
		Q9NRW4
		O60674
		P04085
		Q969X0
		Q9NRG1
		P51575
		P62191
		P62256
		Q6P2E9
		Q9Y5J7
		B7WPE2
		E9PGF5
		P13796
		P23786
		P56202
		Q92905
		Q9UNS2
		Q9Y230
		Q9Y2Z0
		B0QYN7
		F8VWT9
		P08237
		Q14964
		P27987
		Q29940
		Q9NRY5
		Q9UJW0
		Q8TC07
		Q99816
		Q9NV70
		Q9Y4W6
		P22681
		P01111
		Q13724
		Q92686
		Q9UEU0
		J3QQK6
		P01871
		P28072
		Q5VY93
		Q6PGP7
		Q92896
		Q96E17
		Q9Y6D5
		O14523
		P50583
		O95807
		P07686
		P07919
		P30453
		P62341
		Q5BJD5
		Q92854
		P01034
		P55327
		Q9UJZ1
		P20339
		O15155
		P36405
		Q8N138
		Q96N67
		Q9NWV4
		O14920
		P0CG39
		Q92890
		Q7Z3U7
		O43676
		P35754
		P98172
		Q96IX5
		Q9NP97
		Q9BQS8
		Q12805
		Q562R1
		Q86SX6
		Q9NP58
		J3KN59
		O75663
		Q8N3F0
		K7ERF1
		P30049
		P30508
		P45954
		Q14116
		Q15386
		Q96HS1
		P42830
		P57105
		P61960
		Q92734
		Q9NYM9
		Q9P126
		Q8WZA0
		P02749
		Q03519
		Q13442
		Q9H1Z4
		P22105
		P36507
		P55036
		Q13085
		Q86SZ2
		Q9UHD8
		E9PJN4
		O00391
		Q9P2R3
		J3KNL6
		P11233
		P51580
		Q9NRV9
		Q9Y6G9
		E9PIR7
		P33527
		P49757
		F5GWT4
		F8VVA7
		Q5T7C4
		P28161
		Q68EM7
		Q93009
		O43776
		O95299
		Q9HCN8
		Q9UHD2
		Q9UPN7
		E9PEJ4
		O95671
		Q00059
		Q13619
		Q3ZAQ7
		Q9BSH5
		Q9NRR3
		Q9NUU7
		Q9Y5K8
		E9PC69
		O94973
		P52788
		P56556
		Q5T5U3
		Q8NFQ8
		Q9BTE1
		E9PHV5
		P63218
		Q96CW5
		Q9P2D3
		Q8TBF2
		O60684
		O75306
		P01876
		P04424
		Q15181
		Q17RC7
		Q5T0N5
		Q8TDQ7
		Q9NZM3
		H3BSC1
		O60841
		Q86WR7
		Q8IXI1
		Q99523
		Q9BY32
		P49767
		P09543
		P33121
		Q8IWV7
		Q92572
		G3V1U5
		P16591
		Q6UXV4
		Q9BUP3
		Q9UHL4
		P57729
		Q16610
		Q16864
		O95630
		P11274
		P25685
		P42226
		O75223
		P20810
		Q8IXJ6
		Q92747
		G3V0I5
		M0R0N4
		O14828
		P12318
		P53597
		Q9UGP4
		Q969M7
		F8VYE8
		O60331
		P03950
		P04083
		P43155
		Q14240
		Q96BM9
		Q99471
		Q9HC35
		Q9Y316
		P46940
		Q658Y4
		Q9NV96
		Q86TV6
		Q92783
		J3QRT5
		O60256
		O95295
		P55735
		P80303
		Q15276
		Q6PCE3
		Q9HD20
		F8VZJ2
		E9PS17
		O60826
		P49137
		P51665
		P57088
		Q9Y224
		F5GYG5
		O14775
		O95573
		P20042
		P51606
		Q12912
		Q8TBC4
		Q13564
		O95747
		P30419
		Q06033
		Q5GLZ8
		Q99576
		Q9Y385
		O00487
		O94929
		Q14088
		Q14353
		Q15057
		Q92963
		Q9BWD1
		O75154
		P52333
		Q96LW7
		Q9NPJ3
		P34949
		H0YMB3
		P42680
		Q13347
		Q15102
		Q9H267
		Q9Y619
		B3KSH1
		K7EM18
		P31751
		Q06210
		Q9NQP4
		Q9P0I2
		P48634
		P61020
		Q15286
		Q9NXU5
		Q9ULQ0
		E7EX17
		O95563
		P24752
		P48736
		P60983
		Q6NUK1
		Q96SL4
		Q8IVT5
		O15116
		P01023
		P11441
		D6RE10
		E7EU96
		E7EVJ5
		O60704
		P49902
		P59666
		Q12765
		Q15172
		Q969X5
		P08133
		P30038
		Q00535
		Q9Y5X3
		O95487
		O60831
		P54886
		Q00577
		Q5JRX3
		Q9NUY8
		Q9H8Y8
		O00399
		O95183
		P42126
		Q12851
		Q14192
		Q9H074
		Q5VZ89
		O75688
		P00352
		P17612
		P50151
		Q9NZ45
		P12955
		P23258
		P36551
		P41227
		Q5SWX3
		Q8TAD7
		Q9NRF8
		P47813
		Q9HD45
		J3QS48
		D6RIE3
		Q8TCF1
		P09327
		Q13057
		Q8IZD0
		Q16644
		Q9BT09
		Q9Y2L5
		P19876
		Q02252
		Q7L9L4
		Q9BZV1
		O95372
		P42331
		Q32P28
		Q68D51
		Q7L266
		Q86TI2
		Q8IZH2
		Q8TCD5
		Q96JJ7
		Q9NRX4
		A2ACR1
		E7EQ69
		P31321
		Q9H0W9
		Q9NVZ3
		Q9UDW1
		A6NDU8
		F5H0U5
		O14737
		Q5TD07
		Q8N5M4
		Q8N6H7
		Q9BZH6
		B4DWR3
		O75534
		P08311
		P14735
		P34896
		Q63ZY3
		P04156
		P13861
		P57737
		Q4G0F5
		Q8WZ82
		Q9HAV0
		Q9NQE9
		Q9NRW3
		Q9NRW7
		Q9NS69
		Q9UN37
		P10155
		Q5T985
		P49795
		Q53H82
		Q8NB37
		Q96EP0
		Q9P2X0
		F6UJY1
		P02748
		P31937
		P61221
		Q15477
		Q9NPA0
		Q9NR19
		Q9NTJ4
		Q9Y6I9
		P11908
		P23458
		P62877
		Q96DB5
		Q9BRG1
		O00178
		O14907
		P05160
		P15121
		P48509
		P98179
		Q08426
		Q8IUD2
		Q8NFU3
		Q96GS4
		Q9BTZ2
		Q9BYC5
		O14548
		Q07817
		Q92609
		Q9HAT2
		Q9NX40
		R4GN72
		P07332
		P31689
		P35236
		Q5K651
		Q96H79
		C9JQ41
		J3KP36
		P09497
		P17066
		P49641
		P61764
		Q12768
		Q16740
		Q9UNK0
		Q9Y4K4
		Q9Y5L4
		G3V1A6
		P01891
		P14621
		P21283
		Q8IWB7
		Q8WVC6
		Q8WWM7
		Q9BTV4
		Q9NVE7
		Q9UKW4
		P01599
		P60228
		Q5SRQ6
		Q16795
		Q9UMX5
		Q9Y2H0
		K7EJC8
		O14530
		Q13451
		Q6RW13
		Q7Z3C6
		Q9BVC6
		Q9H0U3
		B0I1T2
		H3BRQ0
		O15111
		P11172
		P46108
		P60059
		P69891
		P42898
		Q99470
		Q9NRP0
		E7ESP4
		J3KQS6
		P02786
		P48061
		P55010
		Q6IA69
		Q8TF64
		Q9Y2D4
		Q9Y3C6
		C9J7E5
		O00505
		O43318
		Q12959
		Q8NDZ4
		Q9NZL9
		Q9Y5R8
		O95861
		O15305
		O43765
		P68106
		Q5RI15
		Q5VW32
		Q86Y39
		Q92520
		Q9UBW8
		O14979
		Q07108
		Q13596
		Q6P9F5
		Q8N5C1
		Q96DA6
		Q9Y259
		Q9Y394
		Q9Y5Z4
		O43493
		O14787
		P16455
		Q9H0B6
		Q9HCC0
		Q9ULH0
		Q5T091
		O15427
		P08559
		P0C7M8
		Q6ZMI0
		Q8WU79
		Q9H0X4
		Q9Y237
		Q9Y5U9
		B4DLN1
		E7EU35
		E9PNW4
		Q15041
		Q12931
		P55273
		Q16204
		Q70IA8
		Q7Z2Z2
		Q8IY17
		Q8TE77
		Q96A33
		Q99615
		Q9BSJ2
		Q9NRA1
		Q9Y512
		A6NKB8
		O43310
		P51151
		P62310
		Q96C01
		Q96JB5
		Q9UIQ6
		G3V5T9
		Q5VV89
		Q08378
		Q15147
		Q86WV6
		Q8IZ07
		Q9BS40
		Q9UHY1
		Q15418
		O15551
		P07858
		P40306
		Q13136
		Q86UF1
		Q96RI0
		Q9NZZ3
		P15531
		P60866
		Q53FT3
		Q86VN1
		Q9GZT6
		Q9NPQ8
		Q9UI12
		O75122
		G3V599
		H3BMM5
		O75821
		P07738
		P0CG38
		Q8NHG7
		Q9H2H8
		G5E963
		P20336
		P62857
		Q8WUY1
		Q9UL26
		E9PEE8
		O43447
		Q14011
		Q66K14
		Q8NG11
		Q9NR09
		P05155
		C9JAX1
		Q08AM6
		Q86Y82
		Q9P253
		G3XAI2
		Q15388
		E7EUY3
		O43813
		P05164
		Q969V3
		Q9UL15
		Q9UPN4
		I3L2L5
		F8WD64
		J3KR97
		O00217
		O75379
		P05534
		P46019
		P48553
		Q5JPE7
		Q8IYI6
		Q9NUP9
		F5GZS6
		Q9BZL6
		O75170
		O95858
		Q5VY30
		Q15311
		Q7L1Q6
		Q7Z401
		Q7Z5G4
		Q8N128
		Q99735
		Q9H4B6
		Q86YS7
		P06727
		P16949
		P42765
		P51570
		P56211
		Q13445
		Q6NVY1
		Q7Z4G1
		Q9BUF5
		Q9HAV7
		Q9UIC8
		Q9Y2L9
		Q9Y5P4
		Q13188
		P52597
		P57053
		Q02818
		Q13636
		Q2M3D2
		Q8IYB5
		Q8N490
		Q8N4V1
		Q99436
		Q9H845
		F8VYN9
		D6RFG8
		E5RGN3
		P08236
		P62072
		Q5T0F9
		Q5VVQ6
		Q8IWB9
		Q9H269
		Q9H3G5
		P30711
		P31153
		Q0VD83
		Q13113
		Q13492
		Q658P3
		Q8TC26
		Q9H3Z4
		A6NMB1
		F8VUA2
		O14841
		O60262
		O75695
		P48163
		P53675
		Q14699
		Q5LJA5
		Q99490
		Q9NRN7
		Q9Y673
		Q9Y6I3
		E9PQE8
		E5RJR5
		O00754
		P14209
