		26958
		3107
		6817
		51726
		10539
		353376
		123036
		54918
		51429
		2495
		9255
		55967
		11336
		8815
		3633
		9927
		5019
		5049
		51493
		5530
		116496
		29888
		2475
		152007
		4898
		4534
		6455
		4057
		56005
		839
		114882
		9550
		4124
		393
		255252
		23446
		10640
		92521
		153364
		56288
		89846
		10652
		5711
		9844
		8453
		8578
		79778
		90861
		2618
		7386
		222068
		80177
		6521
		57095
		1500
		5202
		4714
		10330
		10077
		9725
		1653
		2631
		521
		10960
		10644
		9788
		22934
		57136
		11261
		4482
		654483
		10163
		5725
		51386
		6253
		23184
		55144
		64746
		9146
		5705
		5611
		5355
		1608
		4134
		10542
		55848
		2710
		2318
		6472
		8904
		3133
		56616
		4726
		5562
		51100
		7525
		2801
		5919
		57614
		5709
		2184
		5500
		10056
		8663
		1503
		158
		9138
		4695
		51596
		2744
		871
		23307
		4074
		23173
		254863
		25979
		26292
		94081
		57700
		51520
		5702
		6197
		29956
		26052
		10013
		79658
		1356
		9789
		7905
		83939
		3678
		5631
		9859
		23243
		4718
		97
		2937
		9898
		10980
		3840
		27089
		51060
		156
		10120
		51719
		5201
		1174
		29966
		5300
		81628
		629
		55622
		8905
		9644
		80124
		5704
		6810
		84532
		29979
		5094
		90673
		682
		6890
		55210
		4715
		4716
		7347
		1967
		11329
		3029
		9361
		1490
		6181
		23019
		4710
		79180
		25840
		1528
		1173
		23196
		27314
		50488
		6840
		1459
		2932
		4702
		8562
		84898
		84305
		959
		223
		9628
		5719
		1654
		5295
		8452
		55024
		92675
		8331
		10959
		94274
		28971
		23299
		8682
		4706
		23376
		3827
		3703
		3692
		788
		9403
		5095
		93974
		3263
		3685
		5163
		10999
		29925
		4725
		23136
		26985
		79717
		51071
		2870
		55823
		4697
		284
		1952
		27095
		4000
		2580
		121512
		2997
		54165
		9693
		5537
		2805
		10988
		28972
		6776
		2778
		8836
		23197
		51495
		55201
		824
		9491
		54776
		10726
		8774
		27068
		51170
		11258
		1
		5106
		10184
		10985
		4087
		25801
		5714
		9040
		6227
		23265
		11212
		30
		1743
		23332
		23
		140609
		28958
		6892
		8799
		7375
		79890
		54976
		25930
		57819
		1603
		51534
		58478
		23597
		51024
		2873
		7078
		64114
		8664
		56904
		2053
		1806
		55074
		80155
		81892
		102724985
		3954
		381
		4698
		4817
		8065
		9043
		207
		444
		11157
		64132
		10460
		389
		23170
		283578
		51097
		56940
		3717
		5154
		196383
		56952
		5023
		5700
		7328
		23644
		26520
		256364
		7145
		3936
		1376
		1521
		10987
		8533
		10856
		10910
		7329
		283450
		5213
		54734
		3707
		10827
		51164
		64786
		7251
		55763
		10939
		867
		4893
		7841
		4900
		10490
		4155
		3507
		5694
		9181
		9652
		2734
		115827
		10564
		9854
		318
		23585
		3074
		7388
		51714
		440026
		10507
		1471
		7163
		30968
		5868
		10282
		403
		94103
		85440
		54987
		3551
		653781
		7353
		23041
		4709
		2745
		1947
		84833
		83658
		79443
		2202
		345651
		51218
		10058
		663
		261726
		222166
		27335
		513
		36
		3606
		9690
		192111
		6374
		55333
		51569
		10342
		51272
		51266
		84328
		350
		6891
		11333
		64743
		7148
		5605
		5710
		31
		122553
		10801
		7225
		5768
		51479
		9919
		5898
		7172
		50865
		51143
		7296
		4363
		8650
		65125
		22818
		3146
		2946
		55114
		7874
		4677
		4705
		23753
		29110
		22870
		1737
		8623
		7019
		8451
		203547
		81932
		56990
		55308
		51382
		2011
		161
		6611
		4700
		57584
		163590
		84516
		6744
		2787
		10426
		54497
		127281
		23633
		4720
		3493
		435
		5464
		91828
		54874
		132789
		50618
		8766
		9669
		254427
		89941
		6272
		3704
		7424
		1267
		2180
		197131
		1176
		51026
		2241
		139322
		10553
		29952
		23682
		1893
		9296
		10617
		613
		3337
		6778
		79017
		831
		22933
		10552
		4723
		1175
		10067
		2212
		8802
		8994
		140739
		5501
		23396
		283
		301
		1384
		1974
		127829
		5204
		27436
		51072
		8826
		157769
		55754
		145567
		8027
		3384
		5636
		23557
		6396
		4925
		9135
		283209
		57130
		4666
		57410
		28952
		9261
		5713
		55161
		51637
		25996
		10681
		2181
		8894
		5973
		4033
		9039
		8883
		9943
		4836
		3699
		26091
		1831
		51465
		10213
		22885
		9363
		2593
		23527
		6016
		39
		9727
		3718
		84270
		55856
		4351
		51292
		7006
		8668
		5050
		26276
		10166
		8665
		10209
		208
		2673
		5203
		55831
		7916
		5869
		11021
		54622
		57464
		1975
		25874
		38
		5294
		2764
		29957
		2882
		8844
		27257
		2
		8266
		79993
		1457
		26999
		8459
		22978
		1668
		9805
		5525
		57222
		309
		8659
		1020
		27131
		10427
		11230
		5832
		5813
		10531
		55773
		26003
		10671
		10791
		1632
		5871
		2274
		10605
		55667
		5495
		216
		5566
		2790
		55847
		5184
		7283
		1371
		8260
		818
		387882
		56474
		1964
		56889
		9526
		1347
		79752
		7429
		80347
		201191
		7867
		10695
		22878
		2921
		4329
		92597
		80700
		11313
		9938
		64175
		163259
		80150
		91039
		54464
		30833
		54495
		29085
		5698
		80218
		5575
		28970
		55707
		29796
		285636
		51228
		9141
		4835
		283237
		84364
		55717
		7411
		7812
		1511
		3416
		6470
		25959
		5621
		5576
		100529144
		112936
		124641
		59345
		135114
		27350
		11311
		56993
		27183
		6738
		3698
		10287
		51110
		347862
		55072
		54344
		81888
		735
		11112
		6059
		6499
		56851
		55902
		4123
		51368
		5634
		3716
		9978
		51115
		84313
		9567
		30851
		2165
		231
		977
		5935
		1962
		23085
		100131187
		54785
		10901
		2530
		9167
		598
		9779
		54414
		54940
		9114
		2242
		3301
		5778
		54809
		92092
		131076
		253725
		1212
		3310
		4122
		6812
		9897
		8192
		9482
		11183
		26517
		79792
		98
		528
		57590
		79877
		11273
		79188
		55229
		10451
		28937
		3646
		1460
		4704
		29937
		22839
		9527
		10190
		2289
		57085
		79065
		79073
		84061
		64005
		60490
		1147
		7372
		1398
		23480
		3048
		4524
		6388
		58505
		29086
		7037
		6387
		1983
		55191
		126326
		23233
		51645
		23534
		3839
		6885
		1739
		205428
		27430
		58485
		10380
		5373
		6449
		2281
		116228
		148362
		126328
		10447
		50813
		9987
		969
		6642
		135644
		254228
		131118
		1120
		51635
		23593
		10618
		30000
		4255
		64837
		64087
		57498
		11079
		9123
		5160
		154790
		129285
		64744
		83986
		5303
		51124
		1468
		26207
		966
		23204
		10131
		1032
		8030
		148932
		79631
		10908
		54961
		57003
		7266
		10844
		56034
		25813
		6051
		9811
		9367
		27258
		84908
		80279
		4012
		1017
		4259
		2802
		5332
		340061
		88455
		56925
		29959
		6195
		1365
		1508
		5699
		8500
		340348
		9002
		51510
		4830
		6224
		51501
		51028
		60492
		60626
		51606
		23122
		4253
		65082
		8666
		669
		653269
		258010
		53938
		9911
		5864
		6234
		51337
		57403
		3694
		10465
		1153
		23061
		81619
		57448
		710
		2395
		55697
		23673
		57617
		3912
		9804
		5096
		10314
		4353
		56926
		9529
		22994
		348262
		375057
		6904
		4728
		8674
		5256
		7109
		283820
		149371
		55327
		6520
		25865
		9701
		23555
		5950
		10928
		9689
		10260
		51125
		283635
		4258
		60485
		9847
		337
		3925
		10449
		2584
		10776
		11018
		26275
		170622
		84617
		80273
		51451
		23143
		10087
		6788
		3185
		54145
		4924
		11031
		90332
		60682
		25953
		93380
		5695
		28976
		400
		1633
		475
		2990
		26519
		200014
		55432
		55852
		64601
		54504
		2952
		4144
		55911
		10158
		8301
		55240
		81615
		80331
		400709
		5119
		26873
		2788
		6102
		4199
		8218
		23180
		51377
		116986
		60496
		29880
		29924
		51399
		6500
		4125
		4267
		1854
		141
		10454
		3910
		255520
		6293
		8936
		133619
		27347
		10491
		10419
		4034
		3267
		10682
		54102
		7257
		55194
		25898
		3187
		10558
		11160
		4712
		9798
		11167
		3735
		80774
		64747
		57704
		11078
		8833
		9049
		9946
		336
		2773
		5693
		10588
		5536
		58190
		11124
		3376
		4832
		9540
		90522
		81889
		84105
		4646
		64708
		3712
		9717
		23262
		23435
		57213
		57019
		199675
		11267
		28299
		3921
		3419
		57553
		55738
		151636
		55631
		7390
		5606
		5520
		5970
		10133
		326625
		83440
		83641
		727957
		51693
		51400
		410
		6652
		3959
		84876
		54704
		54749
		6386
		2794
		2339
		6235
		9382
		29926
		81873
		23423
		8634
		9470
		8669
		3916
		5532
		4047
		622
		9784
		1781
		10533
		3481
		6136
		402
		5873
		60559
		64210
		79058
		51084
		2987
		27236
		57026
		84859
		23339
		10591
		3485
		8848
		201475
		285590
		88
		6747
		10152
		10254
		6119
		3572
		125988
		56984
		10554
		7462
		10113
		5534
		6522
		5877
		64342
		84236
		9125
		94056
		8508
		51566
		10165
		51291
		55544
		54982
		54938
		10768
		8985
		8834
		5610
		2949
		2272
		23203
		10146
		865
		29082
		152100
		57092
		83737
		60314
		54187
		8036
		22875
		160140
		25839
		8635
		2931
		8454
		23304
		90488
		6391
		81490
		9885
		64422
		25843
		121551
		51765
		10159
		9521
		10469
		514
		22879
		60684
		145553
		83473
		84309
		55862
		10217
		4724
		9513
		483
		5756
		8737
		54431
		79876
		11282
		23545
		4154
		197
		9183
		2954
		3420
		10952
		285282
		55297
		126003
		55705
		84326
		54957
		55577
		10273
		6320
		5359
		10651
		5147
		57827
		259
		7852
		117159
		54842
		84893
		100188893
		5074
		9616
		738
		8087
		4708
		967
		10598
		325
		148823
		3257
		84245
		55860
		25771
		345
		22883
		4711
		2317
		4696
		4508
		3502
		4690
		527
		4352
		51142
		56255
		59342
		51522
		9445
		374291
		10955
		100423062
		27333
		8906
		6734
		2235
		2869
		3632
		81532
		7923
		55330
		54539
		26994
		10767
		388931
		252839
		79139
		6905
		6392
		6341
		1678
		302
		1629
		3697
		132
		2647
		57409
		51763
		9061
		6915
		2896
		6038
		6041
		5635
		10541
		8878
		3300
		23172
		10129
		10480
		89978
		91404
		23065
		84299
		64754
		26019
		8891
		25994
		55750
		5004
		1606
		283377
		3081
		30011
		8801
		83786
		1073
		26099
		5306
		10294
		28908
		6697
		4734
		1429
		7170
		80310
		84065
		51128
		5595
		4736
		64928
		79709
		9185
		55610
		56942
		55129
		23589
		8660
		23205
		7940
		10005
		3911
		4713
		4521
		55704
		90639
		84514
		9777
		1361
		128866
		23163
		26973
		10101
		57037
		6654
		10277
		9448
		4790
		2149
		2288
		643008
		92154
		55739
		23155
		5318
		55858
		11276
		130617
		653689
		317
		587
		6218
		26119
		10973
		389203
		64841
		203328
		10493
		80349
		56882
		55647
		10466
		23471
		23549
		9246
		6836
		4707
		6176
		3615
		5604
		6694
		8772
		57707
		23625
		56983
		81502
		8148
		10979
		51389
		91689
		22884
		126382
		55163
		4833
		79001
		9630
		8434
		733
		3913
		6222
		11335
		5754
		51104
		79626
		118881
		84869
		57599
		64083
		89781
		29099
		26523
		83878
		10455
		8723
		9636
		6232
		79184
		6773
		60678
		55157
		51608
		79135
		23509
		55850
		55066
		224
		5886
		4731
		4904
		3476
		10409
		64968
		197322
		414919
		118987
		134492
		84910
		349565
		57608
		23412
		5351
		93436
		9570
		9158
		6480
		6191
		3422
		9354
		57020
		124808
		25940
		83692
		84284
		79672
		6322
		28969
		6693
		563
		159
		4952
		5481
		9111
		740
		137492
		30849
		87769
		11020
		54828
		9908
		80097
		757
		9749
		85021
		8677
		8721
		28793
		5816
		5657
		968
		7064
		662
		129642
		126308
		81790
		84317
		112858
		26031
		63875
		2909
		55915
		51012
		51397
		3964
		7122
		8604
		9871
		2878
		199
		28796
		340146
		55246
		197259
		28998
		60491
		80142
		27247
		10810
		22900
		123283
		5289
		9459
		83605
		26608
		2592
		6223
		27072
		389541
		143098
		55275
		83787
		79178
		83638
		79587
		23473
		643246
		81689
		23215
		6207
		7264
		60560
		641371
		54534
		152579
		2639
		119032
		95681
		23408
		102724197
		10724
		23410
		79415
		1861
		2512
		153743
		4131
		1994
		154807
		91942
		63874
		5833
		28991
		57129
		64328
		10906
		347
		8396
		5165
		9648
		55740
		7273
		55102
		55204
		53944
		54994
		54948
		6990
		84747
		7260
		63894
		10802
		474384
		10135
		4682
		91949
		79634
		55313
		23405
		3189
		85329
		4312
		6129
		3181
		373
		3078
		8898
		11000
		282973
		221154
		5257
		131870
		55768
		27109
		25814
		283871
		5529
		23345
		2193
		369
		3430
		10063
		59307
		60561
		60312
		9989
		57148
		55676
		25938
		11260
		3495
		2717
		175
		8892
		394
		9321
		23325
		55684
		169611
		348110
		78987
		7265
		23729
		7189
		1499
		5528
		3073
		10236
		8303
		7035
		5304
		4629
		5092
		7322
		7024
		285148
		84301
		64760
		90231
		87178
		91408
		80143
		10616
		50999
		51021
		23616
		27342
		79956
		84342
		9517
		10534
		25816
		2803
		2110
		399512
		51435
		257397
		128637
		134147
		729991
		5814
		55501
		6683
		6945
		10994
		129446
		3920
		727
		4256
		716
		2920
		4594
		2653
		214
		124997
		170954
		5641
		112724
		153339
		92017
		79763
		25828
		81579
		54951
		51257
		11161
		23200
		35
		4257
		6464
		2770
		90
		50814
		83693
		27248
		92399
		10519
		80727
		55111
		94101
		80221
		3184
		1182
		1293
		148223
		9
		2161
		1991
		1452
		6208
		2079
		2275
		10139
		9694
		54625
		286749
		25901
		148867
		5875
		115361
		80755
		3021
		8480
		4065
		8624
		4018
		7327
		8226
		7205
		388115
		89910
		93487
		9474
		84191
		9524
		51690
		5172
		4815
		26035
		374882
		6193
		10328
		27429
		53
		7430
		7077
		1396
		1184
		5876
		7555
		388753
		253260
		223082
		572
		51011
		90407
		1130
		8569
		23786
		59286
		64077
		56674
		7249
		80219
		54887
		51651
		8741
		7204
		150
		3163
		5571
		1660
		4580
		3396
		51234
		23367
		54812
		55582
		83666
		135112
		56478
		29108
		8667
		10516
		8867
		25870
		5565
		10613
		5447
		566
		7915
		6230
		6156
		23333
		79174
		130589
		11163
		6400
		25804
		63940
		6188
		124801
		23259
		844
		6282
		1819
		55784
		112849
		54468
		51226
		9328
		1777
		3182
		196463
		5509
		3503
		722
		8288
		140465
		64081
		3483
		5176
		89
		22796
		84162
		22848
		55362
		79782
		10670
		23171
		5819
		64978
		83696
		79020
		286257
		80232
		23426
		728378
		10423
		56052
		3421
		55054
		10659
		8295
		11051
		10298
		4140
		2729
		55014
		549
		63891
		201626
		60493
		79837
		25929
		142679
		79571
		26528
		114770
		84693
		10048
		51185
		84250
		51204
		83460
		51260
		79031
		26589
		57511
		51642
		55287
		8678
		3340
		10162
		5138
		2590
		56061
		6210
		8714
		10911
		3512
		6385
		6202
		1487
		440574
		79714
		154791
		84262
		55735
		55156
		11213
		8717
		23072
		64225
		10581
		54822
		2762
		57017
		7542
		23556
		1401
		958
		1495
		10247
		6636
		6633
		2948
		8514
		2582
		4056
		23274
		79591
		401548
		253558
		26058
		200185
		51112
		9238
		56265
		6612
		26521
		57048
		201965
		79036
		5863
		26046
		9532
		6175
		4624
		6187
		2232
		6217
		4799
		9744
		29066
		132321
		84896
		9950
		53917
		83548
		51573
		150684
		253959
		3276
		6311
		121441
		6585
		729
		4121
		2712
		9325
		92609
		26088
		221035
		85007
		55288
		84545
		90268
		115704
		114885
		54981
		51264
		60592
		117178
		51002
		10311
		80346
		54520
		10982
		8473
		8767
		5005
		5267
		2628
		3306
		5471
		7965
		10202
		282991
		10498
		85365
		79720
		8877
		51327
		5298
		51647
		57826
		2585
		51068
		57404
		28916
		51646
		7280
		6856
		158219
		200162
		51020
		128308
		284161
		246184
		79939
		84079
		64170
		83938
		29855
		57465
		65993
		817
		118426
		4615
		10494
		10228
		6590
		4619
		173
		837
		7504
		51126
		56907
		11214
		8754
		578
		130355
		643853
		51122
		85377
		57179
		286451
		112574
		55177
		10300
		84056
		64983
		84668
		56006
		64121
		51324
		80148
		3487
		83930
		85378
		51019
		253827
		23224
		51081
		63931
		28449
		3479
		4635
		440145
		51177
		1741
		151742
		85369
		374897
		56267
		200728
		6361
		219402
		56888
		10000
		8890
		8518
		2992
		146705
		10425
		3949
		3738
		4245
		896
		6416
		2330
		4597
		7042
		3930
		91373
		57505
		117145
		79627
		90480
		1794
		114883
		79038
		65991
		65005
		83690
		79077
		25831
		23335
		29886
		6147
		9101
		8653
		51035
		51504
		57120
		4149
		26227
		9545
		4179
		10238
		667
		4086
		440138
		285203
		388552
		55585
		64975
		90411
		54536
		65264
		5564
		9939
		23053
		201229
		10295
		22824
		114908
		1657
		5128
		53349
		22
		344
		5553
		4668
		3667
		79712
		376497
		7798
		131474
		116151
		10198
		56181
		64145
		56894
		51652
		4940
		3054
		57496
		133686
		23241
		3984
		732
		9512
		8125
		11337
		5649
		90507
		54499
		27299
		11216
		7358
		86
		28822
		28913
		3006
		6278
		1069
		6203
		9801
		220988
		100272147
		5516
		114294
		23198
		4343
		84263
		219927
		284273
		255919
		115817
		80227
		90580
		79874
		440193
		27034
		6453
		9815
		4076
		374659
		10567
		4660
		9829
		1523
		2671
		5881
		6189
		10907
		10953
		80772
		22874
		285855
		404636
		51167
		23111
		54795
		140707
		26128
		65992
		81609
		79156
		64689
		84300
		55335
		10422
		84520
		140809
		64761
		64848
		50515
		26515
		29062
		5352
		84936
		5238
		4537
		1350
		3148
		1774
		6182
		4249
		288
		2887
		841
		55843
		9910
		80017
		129563
		26984
		83742
		29074
		84557
		10011
		56943
		25764
		27229
		651746
		25989
		2799
		80315
		10399
		4772
		64223
		26092
		54629
		8443
		9559
		551
		731
		5033
		6723
		706
		2810
		83481
		3661
		161882
		219771
		2800
		133957
		10142
		80262
		83452
		22918
		51372
		25820
		550
		54103
		23355
		53407
		79628
		6811
		5261
		6169
		3983
		9683
		9391
		10452
		4514
		6513
		215
		1611
		414
		538
		5818
		55020
		79651
		57132
		91875
		84522
		64419
		4750
		51095
		23443
		89122
		64073
		84233
		83549
		23456
		11277
		9577
		57180
		57169
		51661
		284697
		51599
		53373
		10010
		221955
		147007
		26960
		387680
		81037
		54939
		820
		6036
		835
		5498
		840
		4116
		7186
		950
		80018
		27433
		79865
		283897
		126432
		11064
		55854
		494143
		24142
		113178
		84340
		81844
		53343
		51209
		83636
		55589
		11123
		23192
		51668
		2547
		24138
		84700
		79621
		6305
		57720
		84961
		10755
		8560
		8312
		4717
		3958
		3933
		3836
		7337
		1793
		23395
		6834
		79670
		64167
		54862
		25851
		7248
		51744
		25921
		84100
		64795
		25904
		55231
		23118
		29088
		23264
		9874
		9107
		23341
		10717
		9743
		10478
		55245
		79033
		7341
		5757
		493753
		285175
		79089
		51303
		51155
		1675
		55851
		7305
		4694
		793
		4318
		6118
		952
		3080
		819
		5918
		6414
		9364
		4670
		2531
		11272
		93643
		439996
		79772
		90809
		57171
		403313
		337867
		80146
		26135
		158747
		55466
		79568
		9663
		116540
		80153
		91289
		57045
		55644
		51271
		9637
		29883
		10014
		79699
		10577
		1183
		29114
		6372
		9093
		10040
		573
		8450
		51073
		2219
		9639
		10899
		9991
		3053
		5792
		3737
		3732
		5824
		10483
		5586
		283951
		114769
		219899
		54914
		122704
		162427
		317649
		51633
